IDENTIFIER: Reference ID,FORMULA,Microstructure,Processing method,grain size,Exp. Density,Calculated Density,HV,Type of test,Test temperature,YS,UTS,Elongation,Elongation plastic,Exp. Young modulus,Calculated Young modulus,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,B2,BCC,FCC,Sec.,HCP,L12,Laves,Other,ANNEAL,CAST,OTHER,POWDER,WROUGHT,C_test,T_test
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,300,1183,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,400,1175,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,600,1162,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,800,1162,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,1000,1159,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.5,338.3,C,25,1160,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.5,338.3,C,600,405,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.5,338.3,C,800,85,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.125 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.6,332.4,C,25,1115,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.7,322.5,C,25,1065,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.7,322.5,C,600,718,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.7,322.5,C,800,135,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.375 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.8,318.9,C,25,1025,,50,,,100,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.375,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.9,310.4,C,25,980,,50,,,101,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.9,310.4,C,600,859,,50,,,101,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,,,6.9,310.4,C,800,195,,50,,,101,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,,,8.1,398,T,25,1190,1300,4.3,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,1.4,,8.1,367,T,25,1170,1270,10.7,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,1.5,,8.1,312,T,25,1030,1190,11.4,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,1.9,,8.1,271,T,25,970,1110,12.1,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,2.2,,8.1,183,T,25,850,960,14.3,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,6.5,,8.1,162,T,25,470,640,34.8,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
241,Co0.476 Cr0.476 Fe0.476 Nb0.095 Ni1,FCC+Laves,CAST,,,8.3,,T,25,170,537,32,,,,0,0,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0.095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
241,Co0.476 Cr0.476 Fe0.476 Nb0.19 Ni1,FCC+Laves,CAST,,,8.4,,T,25,640,840,7,,,,0,0,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
241,Co0.476 Cr0.476 Fe0.476 Nb0.095 Ni1,FCC+Laves+Sec.,ANNEAL,,,8.3,,T,25,560,860,19,,,,0,0,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0.095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
241,Co0.476 Cr0.476 Fe0.476 Nb0.19 Ni1,FCC+Laves,ANNEAL,,,8.4,,T,25,,,3,,,,0,0,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
242,C0.053 Co1 Cr1 Fe1 Mn1 Ni1,FCC+Sec.,ANNEAL,,,8,345,C,800,,,,,,,0,0,0,0.053,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
242,C0.053 Co1 Cr1 Fe1 Mn1 Ni1,FCC+Sec.,ANNEAL,,,8,285,C,1000,,,,,,,0,0,0,0.053,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,10.21,,6.7,550,C,25,1221.1,,30,23.2,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,15.68,,6.7,510,C,25,1186.7,,33,26.5,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,16.7,,6.7,503,C,25,1112.9,,30,21.4,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,,,9.9,,C,25,2500,,10,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,,,9.9,,C,25,1260,,4.8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,,,9.9,,C,25,1630,,4.85,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,,,9.9,,C,25,2030,,4.3,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,,,9.9,,C,25,1920,,5,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2,POWDER,,,6.7,,C,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2,POWDER,,,6.7,,C,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,520,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,1150,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,1287,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,1286,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,1390,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,,,6.7,,C,25,1626,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
247,Cr1 Fe1 Mn1 Ni1,FCC,,,,7.8,,,,,,,,,222,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,Co0.25 Cr0.25 Fe1 Mn1,FCC,CAST,,,7.7,,T,25,213,471,55.7,,,212,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
248,Co0.25 Cr0.25 Fe1 Mn1,FCC,CAST,,,7.7,,T,25,393,634,26.5,,,212,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
248,Co0.25 Cr0.25 Fe1 Mn1,FCC,WROUGHT,,,7.7,,T,25,792,1055,22.6,,,212,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
248,Co0.25 Cr0.25 Fe1 Mn1,FCC,WROUGHT,18,,7.7,,T,25,559,1004,33.9,,,212,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
248,Co0.25 Cr0.25 Fe1 Mn1,FCC,WROUGHT,32,,7.7,,T,25,512,978,55.3,,,212,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
248,Co0.25 Cr0.25 Fe1 Mn1,FCC,WROUGHT,63,,7.7,,T,25,476,947,69.4,,,212,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
249,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,,T,25,353,635,,43,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
249,C0.041 Co1 Cr1 Fe1 Mn1 Nb0.041 Ni1,FCC+Sec.,WROUGHT,,,8,,T,25,732,911,,32,,,0,0,0,0.041,0,1,1,0,1,0,0,0,0,1,0,0.041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+HCP,WROUGHT,,,7.3,,C,25,1500,,6,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC,POWDER,,,7.3,,,,,,,,,102,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+HCP,WROUGHT,,,7.3,,C,25,1200,,8,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+HCP,WROUGHT,,,7.3,,C,25,2100,,12,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+HCP,WROUGHT,,,7.3,,C,25,1740,,20,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+HCP,WROUGHT,,,7.3,,C,25,1630,,12,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,,,13.7,504.5,C,25,1217,,7.5,3.8,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,,,12.9,567,C,25,1826,,16.5,10.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
251,Mo1 Nb1 Si0.5 Ta1 W1,BCC+Sec.,POWDER,,,12.2,697,C,25,1883,,11,5.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,,,11.6,682.6,C,25,2483,,6.2,1.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,,,13.7,420,,200,,,,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,,,12.9,425,,200,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.5 Ta1 W1,BCC+Sec.,POWDER,,,12.2,535,,200,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,,,11.6,640,,200,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,,,13.7,425,,400,,,,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,,,12.9,420,,400,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.5 Ta1 W1,BCC+Sec.,POWDER,,,12.2,560,,400,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,,,11.6,600,,400,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,,,13.7,340,,600,,,,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,,,12.9,425,,600,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.5 Ta1 W1,BCC+Sec.,POWDER,,,12.2,540,,600,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,,,11.6,650,,600,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,,,13.7,335.5,,800,,,,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,,,12.9,399.2,,800,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.5 Ta1 W1,BCC+Sec.,POWDER,,,12.2,550.5,,800,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,,,11.6,597.3,,800,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,,,11.6,,C,1200,960,,22.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,,T,25,1199.26,1335.35,4.37,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,,T,25,1269.23,1366.3,1.16,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,,T,25,1371.21,1402.83,1.58,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.166,,8,,T,25,1362.74,1471.05,3.15,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.248,,8,,T,25,1241.81,1325.25,4.31,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.468,,8,,T,25,930.3,1021.32,19.01,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,1.79,,8,,T,25,729.21,901.74,26.3,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
